codpos;localidad;provincia;codpro;subcodpos
1173;LORIA (VER SANCHEZ DE LORIA)(00000-00000);C.A.B.A.;1;1
1173;SANCHEZ DE BUSTAMANTE(00001-01300);C.A.B.A.;1;2
1173;SANCHEZ DE LORIA(00001-00600);C.A.B.A.;1;3
1174;BILLINGHURST(00001-01300);C.A.B.A.;1;1
1174;LINIERS VIRREY(00001-00500);C.A.B.A.;1;2
1174;VIRREY LINIERS(00000-00000);C.A.B.A.;1;3
1175;BRAVO MARIO(00001-01400);C.A.B.A.;1;1
1175;EL SALVADOR(03801-04200);C.A.B.A.;1;2
1176;BULNES(00001-01600);C.A.B.A.;1;1
1176;COSTA RICA(03901-04200);C.A.B.A.;1;2
1177;COLOMBRES(00001-00400);C.A.B.A.;1;1
1177;DISCEPOLO ENRIQUE SANTOS(03901-04000);C.A.B.A.;1;2
1177;INCA(03801-03900);C.A.B.A.;1;3
1177;SALGUERO JERONIMO(00001-01600);C.A.B.A.;1;4
1177;SALONICA(03901-04000);C.A.B.A.;1;5
1177;PASAJE FEDERICO RAUCH (03901-04000);C.A.B.A.;1;6
1178;CASTRO BARROS(00001-00500);C.A.B.A.;1;1
1178;MEDRANO(00001-00500);C.A.B.A.;1;2
1179;MEDRANO(00501-01600);C.A.B.A.;1;1
1180;ACUNA DE FIGUEROA FRANCISCO(00101-01800);C.A.B.A.;1;1
1180;HONDURAS(03701-04200);C.A.B.A.;1;2
1181;BOCAYUVA QUINTINO(00001-00500);C.A.B.A.;1;1
1181;GASCON(00001-01600);C.A.B.A.;1;2
1181;SAN CARLOS(00001-00100);C.A.B.A.;1;3
1182;NUNEZ ROBERTO(04301-04400);C.A.B.A.;1;1
1182;RAWSON(00001-01200);C.A.B.A.;1;2
1182;TREINTA Y TRES ORIENTALES(00001-00400);C.A.B.A.;1;3
1182;ESTADO DE PALESTINA(00501-01200);C.A.B.A.;1;4
1183;BOGADO(04401-04600);C.A.B.A.;1;1
1183;LIBRES(00101-00200);C.A.B.A.;1;2
1183;MARMOL JOSE(00001-00400);C.A.B.A.;1;3
1183;PRINGLES(00001-01500);C.A.B.A.;1;4
1183;QUERANDIES(04201-04500);C.A.B.A.;1;5
1184;LA PLATA AVDA.(00001-00300);C.A.B.A.;1;1
1184;ROCAMORA(04001-04600);C.A.B.A.;1;2
1184;YATAY(00001-01200);C.A.B.A.;1;3
1185;ESTADO DE ISRAEL(04101-04900);C.A.B.A.;1;1
1185;LAMBARE(00801-01300);C.A.B.A.;1;2
1185;PANAMA(00901-01000);C.A.B.A.;1;3
1186;CABRERA JOSE ANTONIO(02801-04200);C.A.B.A.;1;1
1186;SAN LUIS(02701-03500);C.A.B.A.;1;2
1187;CORDOBA AVDA.(02601-03400);C.A.B.A.;1;1
1187;LAPRIDA(00901-01000);C.A.B.A.;1;2
1188;CORDOBA AVDA.(03401-04200);C.A.B.A.;1;1
1189;TUCUMAN(02701-03900);C.A.B.A.;1;1
1190;LAVALLE(02701-04100);C.A.B.A.;1;1
1191;GOMEZ VALENTIN(02801-03900);C.A.B.A.;1;1
1191;HUMAHUACA(03301-03900);C.A.B.A.;1;2
1192;GUARDIA VIEJA(03301-04700);C.A.B.A.;1;1
1192;HUMAHUACA(03901-04700);C.A.B.A.;1;2
1193;CORRIENTES AVDA.(02801-03400);C.A.B.A.;1;1
1194;CORRIENTES AVDA.(03401-04100);C.A.B.A.;1;1
1195;CORRIENTES AVDA.(04101-04700);C.A.B.A.;1;1
1196;SARMIENTO(02801-03700);C.A.B.A.;1;1
1197;CARRIL(00901-01000);C.A.B.A.;1;1
1197;SARMIENTO(03701-04700);C.A.B.A.;1;2
1198;PERON JUAN DOMINGO TTE. GRAL.(02801-04100);C.A.B.A.;1;1
1199;KING(00301-00400);C.A.B.A.;1;1
1199;PERON JUAN DOMINGO TTE. GRAL.(04101-04500);C.A.B.A.;1;2
1199;POTOSI(03701-04500);C.A.B.A.;1;3
1200;DIAZ VELEZ AVDA.(03301-04500);C.A.B.A.;1;1
1201;MITRE BARTOLOME(02801-04500);C.A.B.A.;1;1
1202;LEZICA(03901-04500);C.A.B.A.;1;1
1202;PELUFFO ANGEL(03901-04000);C.A.B.A.;1;2
1202;YAPEYU(00001-00500);C.A.B.A.;1;3
1203;RIVADAVIA AVDA.(02801-03500);C.A.B.A.;1;1
1204;RIVADAVIA AVDA.(03501-04000);C.A.B.A.;1;1
1205;RIVADAVIA AVDA.(04001-04500);C.A.B.A.;1;1
1206;BOEDO(00001-00400);C.A.B.A.;1;1
1206;DON BOSCO(03401-04200);C.A.B.A.;1;2
1206;MAZA(00001-00500);C.A.B.A.;1;3
1207;ALSINA ADOLFO(02801-03300);C.A.B.A.;1;1
1207;YRIGOYEN HIPOLITO(02801-03300);C.A.B.A.;1;2
1208;LUCERO(00201-00300);C.A.B.A.;1;1
1208;YRIGOYEN HIPOLITO(03301-04200);C.A.B.A.;1;2
1209;BELGRANO AVDA.(02801-03200);C.A.B.A.;1;1
1209;MORENO(02801-03700);C.A.B.A.;1;2
1210;BELGRANO AVDA.(03201-04300);C.A.B.A.;1;1
1211;VENEZUELA(02701-04500);C.A.B.A.;1;1
1212;MUNIZ(00001-00400);C.A.B.A.;1;1
1212;QUITO(03601-04400);C.A.B.A.;1;2
1212;YRIGOYEN HIPOLITO(04201-04400);C.A.B.A.;1;3
1213;BOULOGNE SUR MER(00201-01000);C.A.B.A.;1;1
1213;CATAMARCA(00001-00500);C.A.B.A.;1;2
1213;VIAMONTE(02701-03000);C.A.B.A.;1;3
1214;DEAN FUNES(00301-00500);C.A.B.A.;1;1
1214;ECUADOR(00001-01100);C.A.B.A.;1;2
1214;LA RIOJA(00001-00500);C.A.B.A.;1;3
1214;RIOJA (VER LA RIOJA)(00000-00000);C.A.B.A.;1;4
1215;GARDEL CARLOS(03101-03200);C.A.B.A.;1;1
1215;JAURES JEAN(00001-01100);C.A.B.A.;1;2
1215;URQUIZA GRAL.(00001-00500);C.A.B.A.;1;3
1216;BOCAYUVA QUINTINO(00501-01100);C.A.B.A.;1;1
1216;YAPEYU(00501-01000);C.A.B.A.;1;2
1217;CASTRO BARROS(00501-01100);C.A.B.A.;1;1
1217;CASTRO(00501-01100);C.A.B.A.;1;2
1217;PEREZ JOSE JULIAN(00501-00700);C.A.B.A.;1;3
1218;BOEDO(00401-01000);C.A.B.A.;1;1
1218;COLOMBRES(00401-01000);C.A.B.A.;1;2
1219;MATHEU(00601-01200);C.A.B.A.;1;1
1219;PASCO(00501-01200);C.A.B.A.;1;2
1219;PICHINCHA(00501-01200);C.A.B.A.;1;3
1220;LINIERS VIRREY(00501-01200);C.A.B.A.;1;1
1220;LORIA (VER SANCHEZ DE LORIA)(00000-00000);C.A.B.A.;1;2
1220;MAZA(00501-01200);C.A.B.A.;1;3
1220;ORURO(01001-01200);C.A.B.A.;1;4
1220;SANCHEZ DE LORIA(00601-01300);C.A.B.A.;1;5
1220;VIRREY LINIERS(00000-00000);C.A.B.A.;1;6
1221;AGRELO(03001-03100);C.A.B.A.;1;1
1221;CHILE(02901-03000);C.A.B.A.;1;2
1221;LA RIOJA(00501-01200);C.A.B.A.;1;3
1221;RIOJA (VER LA RIOJA)(00000-00000);C.A.B.A.;1;4
1221;URQUIZA GRAL.(00501-01200);C.A.B.A.;1;5
1222;COMBATE DE LOS POZOS(00501-01200);C.A.B.A.;1;1
1222;MEXICO(01801-02500);C.A.B.A.;1;2
1222;SARANDI(00501-01200);C.A.B.A.;1;3
1223;ALBERTI(00501-01200);C.A.B.A.;1;1
1223;MEXICO(02501-04400);C.A.B.A.;1;2
1224;24 DE NOVIEMBRE(00501-01200);C.A.B.A.;1;1
1224;AGRELO(03101-04400);C.A.B.A.;1;2
1225;INDEPENDENCIA AVDA.(01801-03500);C.A.B.A.;1;1
1225;URIBURU(00801-00900);C.A.B.A.;1;2
1226;INDEPENDENCIA AVDA.(03501-04400);C.A.B.A.;1;1
1227;CHILE(01801-02600);C.A.B.A.;1;1
1227;ESTADOS UNIDOS(01801-03000);C.A.B.A.;1;2
1227;RINCON(00501-01200);C.A.B.A.;1;3
1228;AMBATO(04001-04100);C.A.B.A.;1;1
1228;ESTADOS UNIDOS(03001-04400);C.A.B.A.;1;2
1228;TOTORAL(00901-01000);C.A.B.A.;1;3
1229;HUMBERTO  I(01801-02600);C.A.B.A.;1;1
1229;JUJUY(00501-01200);C.A.B.A.;1;2
1229;SAAVEDRA(00501-01200);C.A.B.A.;1;3
1230;CALVO CARLOS(01801-04400);C.A.B.A.;1;1
1231;CATAMARCA(00501-01200);C.A.B.A.;1;1
1231;DEAN FUNES(00501-01200);C.A.B.A.;1;2
1231;HUMBERTO I(02601-03600);C.A.B.A.;1;3
1231;SAN IGNACIO(03601-03700);C.A.B.A.;1;4
1232;SAN JUAN AVDA.(01801-03000);C.A.B.A.;1;1
1233;BIDEGAIN PEDRO(04001-04100);C.A.B.A.;1;1
1233;SAN JUAN AVDA.(03001-04400);C.A.B.A.;1;2
1234;MORSE(04301-04400);C.A.B.A.;1;1
1234;MUNIZ(00401-01100);C.A.B.A.;1;2
1234;SPEGAZZINI CARLOS(00401-00600);C.A.B.A.;1;3
1235;BIDEGAIN PEDRO(04201-04400);C.A.B.A.;1;1
1235;LA PLATA AVDA.(00301-01000);C.A.B.A.;1;2
1236;DEVOTO FORTUNATO(00401-00600);C.A.B.A.;1;1
1236;MARMOL JOSE(00401-01000);C.A.B.A.;1;2
1236;TREINTA Y TRES ORIENTALES(00401-01000);C.A.B.A.;1;3
1237;CASTRO BARROS(01101-02300);C.A.B.A.;1;1
1237;CASTRO(01101-02300);C.A.B.A.;1;2
1237;PEREYRA(01501-01800);C.A.B.A.;1;3
1238;COLOMBRES(01001-01800);C.A.B.A.;1;1
1238;JANTIN JUAN BAUTISTA(01981-02200);C.A.B.A.;1;2
1238;LAS CASAS(03401-04200);C.A.B.A.;1;3
1239;BOEDO(01001-02100);C.A.B.A.;1;1
1240;ALZAGA(02001-02300);C.A.B.A.;1;1
1240;AVALLE(02201-02300);C.A.B.A.;1;2
1240;GALLEGOS(03401-03600);C.A.B.A.;1;3
1240;MAZA(01201-02300);C.A.B.A.;1;4
1240;METAN(03601-04300);C.A.B.A.;1;5
1240;VENIALVO(03501-03600);C.A.B.A.;1;6
1241;CABOT(01601-01800);C.A.B.A.;1;1
1241;LINIERS VIRREY(01201-02400);C.A.B.A.;1;2
1241;LORIA (VER SANCHEZ DE LORIA)(00000-00000);C.A.B.A.;1;3
1241;SANCHEZ DE LORIA(01301-02400);C.A.B.A.;1;4
1241;VIRREY LINIERS(00000-00000);C.A.B.A.;1;5
1242;24 DE NOVIEMBRE(01201-02300);C.A.B.A.;1;1
1242;APULE(01601-01700);C.A.B.A.;1;2
1242;CASACUBERTA(03101-03200);C.A.B.A.;1;3
1242;DANEL(01401-01600);C.A.B.A.;1;4
1242;PRUDAN MANUEL SILVESTRE TTE.(01201-01400);C.A.B.A.;1;5
1243;BARCALA(03001-03100);C.A.B.A.;1;1
1243;COTAGAITA(01801-01900);C.A.B.A.;1;2
1243;GARRO(03001-03200);C.A.B.A.;1;3
1243;ORURO(01201-01600);C.A.B.A.;1;4
1243;URQUIZA GRAL.(01201-02300);C.A.B.A.;1;5
1244;DEAN FUNES(01201-02200);C.A.B.A.;1;1
1244;LA RIOJA(01201-02200);C.A.B.A.;1;2
1244;RIOJA (VER LA RIOJA)(00000-00000);C.A.B.A.;1;3
1245;COMBATE DE LOS POZOS(01201-02200);C.A.B.A.;1;1
1245;RONDEAU(01801-01900);C.A.B.A.;1;2
1246;CATAMARCA(01201-02300);C.A.B.A.;1;1
1246;LUCA ESTEBAN DE(01301-02300);C.A.B.A.;1;2
1247;ALBERTI(01201-02200);C.A.B.A.;1;1
1247;JUJUY(01201-02200);C.A.B.A.;1;2
1247;SAAVEDRA(01201-01300);C.A.B.A.;1;3
1248;PAVON(01801-02900);C.A.B.A.;1;1
1249;MATHEU(01201-02200);C.A.B.A.;1;1
1249;PICHINCHA(01201-02200);C.A.B.A.;1;2
1250;LA PLATA AVDA.(01001-02200);C.A.B.A.;1;1
1251;PASCO(01201-02200);C.A.B.A.;1;1
1251;RINCON(01201-01600);C.A.B.A.;1;2
1251;SARANDI(01201-01600);C.A.B.A.;1;3
1252;COCHABAMBA(01801-04400);C.A.B.A.;1;1
1253;PAVON(02901-04400);C.A.B.A.;1;1
1253;TARIJA(03301-04400);C.A.B.A.;1;2
1254;CONSTITUCION(01801-04400);C.A.B.A.;1;1
1255;GIBSON(03901-04300);C.A.B.A.;1;1
1255;MARMOL JOSE(01001-02200);C.A.B.A.;1;2
1255;MUNIZ(01101-02200);C.A.B.A.;1;3
1256;GARAY JUAN DE AVDA.(01801-04400);C.A.B.A.;1;1
1257;ANGACO(04001-04300);C.A.B.A.;1;1
1257;BOCAYUVA QUINTINO(01101-01800);C.A.B.A.;1;2
1257;TREINTA Y TRES ORIENTALES(01001-02300);C.A.B.A.;1;3
1258;INCLAN(02301-04400);C.A.B.A.;1;1
1259;CHICLANA AVDA.(02801-03300);C.A.B.A.;1;1
1259;SALCEDO(02601-04300);C.A.B.A.;1;2
1260;BRASIL(01801-03300);C.A.B.A.;1;1
1260;CHICLANA AVDA.(03301-03600);C.A.B.A.;1;2
1261;15 DE NOVIEMBRE DE 1889(01801-02700);C.A.B.A.;1;1
1261;BATHURST(03301-03400);C.A.B.A.;1;2
1261;ECHAGUE PEDRO(01801-03300);C.A.B.A.;1;3
1261;ESQUEL(01901-02000);C.A.B.A.;1;4
1261;CASTILLO CATULO(02301-03300);C.A.B.A.;1;5
1262;CHICLANA AVDA.(03601-03900);C.A.B.A.;1;1
1262;RONDEAU(02301-04300);C.A.B.A.;1;2
1262;TIMBUES(02001-02100);C.A.B.A.;1;3
1263;CASEROS AVDA.(03101-04200);C.A.B.A.;1;1
1264;CASEROS AVDA.(02001-03100);C.A.B.A.;1;1
1265;GUALEGUAY(01201-01500);C.A.B.A.;1;1
1265;LIBERTI TOMAS(01201-01300);C.A.B.A.;1;2
1265;PATRICIOS REGIMIENTO DE (00000-00000);C.A.B.A.;1;3
1265;PI Y MARGALL(01201-01300);C.A.B.A.;1;4
1265;REGIMIENTO DE PATRICIOS AVDA.(00001-00800);C.A.B.A.;1;5
1266;PATRICIOS REGIMIENTO DE(00000-00000);C.A.B.A.;1;1
1266;REGIMIENTO DE PATRICIOS AVDA.(00801-02000);C.A.B.A.;1;2
1267;ARAOZ DE LA MADRID GREGORIO GRAL(01401-01700);C.A.B.A.;1;1
1267;AZARA(00001-00900);C.A.B.A.;1;2
1267;JOVELLANOS MELCHOR GASPAR DE(00701-00900);C.A.B.A.;1;3
1267;LAMADRID(VER ARAOZ DE LAMADRID GREGORIO GRAL);C.A.B.A.;1;4
1267;OLAVARRIA(01201-01700);C.A.B.A.;1;5
1267;RUY DIAZ DE GUZMAN(00001-00900);C.A.B.A.;1;6
1268;ARZOBISPO ESPINOSA(01201-01600);C.A.B.A.;1;1
1268;GARCIA MARTIN AVDA.(00401-00900);C.A.B.A.;1;2
1268;ISABEL LA CATOLICA(00001-00800);C.A.B.A.;1;3
1268;JOVELLANOS MELCHOR GASPAR DE(00001-01700);C.A.B.A.;1;4
1268;SAMPERIO MANUEL J.(00901-01100);C.A.B.A.;1;5
1268;USPALLATA(00701-01100);C.A.B.A.;1;6
1269;AZARA(00901-01800);C.A.B.A.;1;1
1269;ISABEL LA CATOLICA(00801-01800);C.A.B.A.;1;2
1269;JOVELLANOS MELCHOR GASPAR DE(00901-01800);C.A.B.A.;1;3
1270;MONTES DE OCA MANUEL A. AVDA.(00001-01000);C.A.B.A.;1;1
1271;ISABEL LA CATOLICA(02301-02400);C.A.B.A.;1;1
1271;MONTES DE OCA MANUEL A. AVDA.(01001-02300);C.A.B.A.;1;2
1271;VILLARINO(01701-01800);C.A.B.A.;1;3
1272;FINOCHIETTO ENRIQUE DR.(00801-01200);C.A.B.A.;1;1
1272;HORNOS GENERAL(00101-01900);C.A.B.A.;1;2
1272;ITUZAINGO(00701-01300);C.A.B.A.;1;3
1273;HERRERA(00801-02600);C.A.B.A.;1;1
1273;SAN RICARDO(02001-02100);C.A.B.A.;1;2
1273;SANTO DOMINGO(01701-01900);C.A.B.A.;1;3
1273;VILLARINO(02001-02100);C.A.B.A.;1;4
1274;ARCAMENDIA(00601-00800);C.A.B.A.;1;1
1274;COPAHUE(02001-02100);C.A.B.A.;1;2
1274;GUANAHANI(00101-00600);C.A.B.A.;1;3
1274;ICALMA(02001-02100);C.A.B.A.;1;4
1274;LANIN(00001-00200);C.A.B.A.;1;5
1274;RICO CORONEL(00701-00800);C.A.B.A.;1;6
1274;SALMUN FEIJOO JOSE AARON(00301-01100);C.A.B.A.;1;7
1275;BARRACAS(00001-00800);C.A.B.A.;1;1
1275;FINOCHIETTO ENRIQUE DR.(01201-01400);C.A.B.A.;1;2
1275;JORGE(02101-02400);C.A.B.A.;1;3
1275;LAVADERO(02101-02200);C.A.B.A.;1;4
1275;OLMOS AMBROSIO(01201-01300);C.A.B.A.;1;5
1275;PARACAS(00001-00500);C.A.B.A.;1;6
1275;VIEYTES(00801-02000);C.A.B.A.;1;7
1276;DARQUIER JUAN(00901-01000);C.A.B.A.;1;1
1276;GONCALVES DIAS(00301-01200);C.A.B.A.;1;2
1276;SAN ANTONIO(00301-01300);C.A.B.A.;1;3
1276;SANTA MAGDALENA(00901-01000);C.A.B.A.;1;4
1276;VILLARINO(02101-02700);C.A.B.A.;1;5
1277;ALGARROBO(01001-01100);C.A.B.A.;1;1
1277;PINEDO AVDA.(00801-01200);C.A.B.A.;1;2
1277;SALOM(00301-00700);C.A.B.A.;1;3
1277;SAN RICARDO(02301-02500);C.A.B.A.;1;4
1277;SANTA MAGDALENA(00301-00900);C.A.B.A.;1;5
1277;SANTA MARIA DEL BUEN AIRE(00301-01100);C.A.B.A.;1;6
1278;RENACIMIENTO(02701-02800);C.A.B.A.;1;1
1278;RIO LIMAY(01201-02000);C.A.B.A.;1;2
1278;SANTA ELENA(00301-01200);C.A.B.A.;1;3
1279;ARAOZ DE LA MADRID GREGORIO GRAL(02701-03400);C.A.B.A.;1;1
1279;AZCUENAGA DOMINGO DE(02901-03000);C.A.B.A.;1;2
1279;CRUZ DEL SUD(02901-03000);C.A.B.A.;1;3
1279;LAMADRID(ARAOZ DE LAMADRID GREGORIO GRAL);C.A.B.A.;1;4
1279;LUZURIAGA(01001-02000);C.A.B.A.;1;5
1279;MANDISOVI(02901-03000);C.A.B.A.;1;6
1279;MEANA BENITO CORONEL(01101-01200);C.A.B.A.;1;7
1279;OWEN(02901-03000);C.A.B.A.;1;8
1279;PERDRIEL(01001-02000);C.A.B.A.;1;9
1279;ROCHDALE(01101-01200);C.A.B.A.;1;10
1279;SPIKA ENRIQUE GENERAL(01501-01700);C.A.B.A.;1;11
1280;ANCHORIS(00001-00400);C.A.B.A.;1;1
1280;CIUDAD DE SABADELL(00301-00400);C.A.B.A.;1;2
1280;LUZURIAGA(00001-01000);C.A.B.A.;1;3
1280;PERDRIEL(00001-01000);C.A.B.A.;1;4
1280;TOLL(02701-02900);C.A.B.A.;1;5
1281;CORTEJARENA JOSE A.(01801-02000);C.A.B.A.;1;1
1281;MIRAVE(02701-02900);C.A.B.A.;1;2
1281;OLAVARRIA(02701-03400);C.A.B.A.;1;3
1281;ONCATIVO(01901-02000);C.A.B.A.;1;4
1281;VELEZ SARSFIELD AVDA.(00201-00900);C.A.B.A.;1;5
1282;BAIGORRI(00001-00200);C.A.B.A.;1;1
1282;FINOCHIETTO ENRIQUE DR.(01601-02200);C.A.B.A.;1;2
1282;GOMEZ JUAN CARLOS(00001-00300);C.A.B.A.;1;3
1282;PATAGONES(02401-02600);C.A.B.A.;1;4
1282;SANTA CRUZ(00001-00300);C.A.B.A.;1;5
1282;USPALLATA(01601-02600);C.A.B.A.;1;6
1282;VELEZ SARSFIELD AVDA.(00001-00200);C.A.B.A.;1;7
1283;ALCORTA AMANCIO AVDA.(01401-02500);C.A.B.A.;1;1
1283;LOS PATOS(01701-02200);C.A.B.A.;1;2
1283;SANLUCAR DE BARRAMEDA( S/N -00000);C.A.B.A.;1;3
1284;CHUTRO PEDRO PROFESOR DR.(02401-02600);C.A.B.A.;1;1
1284;COOPERACION(02501-02600);C.A.B.A.;1;2
1284;GARCIA MANUEL(00001-00500);C.A.B.A.;1;3
1284;LAFAYETTE(00501-00700);C.A.B.A.;1;4
1284;LOS PATOS(02401-02600);C.A.B.A.;1;5
1284;MIRAVE(03001-03400);C.A.B.A.;1;6
1284;MONASTERIO(00001-00600);C.A.B.A.;1;7
1284;MUTUALISMO(02501-02600);C.A.B.A.;1;8
1284;SUAREZ(02201-03400);C.A.B.A.;1;9
1285;VELEZ SARSFIELD AVDA.(00901-02100);C.A.B.A.;1;1
1285;ZEPITA(02901-03400);C.A.B.A.;1;2
1286;ASCASUBI(03101-03400);C.A.B.A.;1;1
1286;BARILOCHE(03001-03200);C.A.B.A.;1;2
1286;BLANDENGUES(01201-01300);C.A.B.A.;1;3
1286;CHUBUT(01201-01400);C.A.B.A.;1;4
1286;LAFAYETTE(01501-02200);C.A.B.A.;1;5
1286;MAGALDI AGUSTIN(01101-02300);C.A.B.A.;1;6
1286;ORMA(03201-03400);C.A.B.A.;1;7
1287;BRANDSEN(01201-02900);C.A.B.A.;1;1
1287;PINZON(01201-01700);C.A.B.A.;1;2
1288;ARAOZ DE LA MADRID GREGORIO GRAL(01701-02000);C.A.B.A.;1;1
1288;JENNER(00001-00100);C.A.B.A.;1;2
1288;LAMADRID(VER ARAOZ DE LAMADRID GREGORIO GRAL);C.A.B.A.;1;3
1288;MAGALLANES(01301-01700);C.A.B.A.;1;4
1288;OLAVARRIA(01701-02100);C.A.B.A.;1;5
1288;ROCHA(01301-01800);C.A.B.A.;1;6
1288;SUAREZ(01201-02200);C.A.B.A.;1;7
1289;CALIFORNIA(01301-03400);C.A.B.A.;1;1
1290;ALVARADO(01901-03400);C.A.B.A.;1;1
1290;ARATA PEDRO N.(01501-01600);C.A.B.A.;1;2
1290;CAYASTA(03201-03400);C.A.B.A.;1;3
1290;CONI EMILIO R. DOCTOR(03201-03300);C.A.B.A.;1;4
1290;DAMIANOVICH ELEODORO DR.(03301-03400);C.A.B.A.;1;5
1290;MADERA JUAN DR.(01501-01700);C.A.B.A.;1;6
1290;MORRIS WILLIAMS C.(03201-03300);C.A.B.A.;1;7
1290;PONCE ANIBAL(01601-01700);C.A.B.A.;1;8
1290;SALMUN FEIJOO JOSE AARON(01101-01300);C.A.B.A.;1;9
1290;SAN ANTONIO DE ARECO(01401-01500);C.A.B.A.;1;10
1290;SAN FRANCISCO(01601-01700);C.A.B.A.;1;11
1290;SUD AMERICA(01501-01600);C.A.B.A.;1;12
1290;UNAMUNO MIGUEL DE(01601-01700);C.A.B.A.;1;13
1291;CERRI DANIEL GRAL.(01301-01700);C.A.B.A.;1;1
1291;IRIARTE(01301-03400);C.A.B.A.;1;2
1292;RIO CUARTO(01301-03400);C.A.B.A.;1;1
1292;SANTO DOMINGO(03001-03400);C.A.B.A.;1;2
1293;ALGARROBO(00801-00900);C.A.B.A.;1;1
1293;CRUZ OSVALDO AVDA.(01601-03000);C.A.B.A.;1;2
1293;MELGAR(00001-00200);C.A.B.A.;1;3
1293;SANTO DOMINGO(02201-03000);C.A.B.A.;1;4
1294;CRUZ OSVALDO AVDA.(03001-03400);C.A.B.A.;1;1
1294;DON PEDRO DE MENDOZA AV.(03401-04100);C.A.B.A.;1;2
1294;LUJAN(02001-03400);C.A.B.A.;1;3
1294;MENDOZA DON PEDRO DE AVDA.(00000-00000);C.A.B.A.;1;4
1295;AROLAS EDUARDO(02101-02200);C.A.B.A.;1;1
1295;HERRERA(00101-00800);C.A.B.A.;1;2
1295;VALLE ARISTOBULO DEL(01201-02200);C.A.B.A.;1;3
1295;VILLAFANE WENCESLAO(01201-01700);C.A.B.A.;1;4
1296;ALVARADO(01301-01400);C.A.B.A.;1;1
1296;AUSTRALIA(01301-03200);C.A.B.A.;1;2
1296;SALVADORES CORONEL(01301-01700);C.A.B.A.;1;3
1296;BENITO QUINQUELA MARTIN(01302-02300);C.A.B.A.;1;4
1297;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1298;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1299;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1300;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1301;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1302;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1303;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1304;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1305;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1306;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1307;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1308;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1309;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1310;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1311;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1312;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1313;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1314;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1315;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1316;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1317;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1318;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1319;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1320;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1321;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1322;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1323;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1324;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1325;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1326;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1327;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1328;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1329;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1330;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1331;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1332;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1333;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1334;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1335;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1336;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1337;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1338;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1339;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1340;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1341;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1342;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1343;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1344;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1345;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1346;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1347;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1348;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1349;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1350;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1351;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1352;CAPITAL FEDERAL 1;C.A.B.A.;1;0
1353;CAPITAL FEDERAL 1;C.A.B.A.;1;0
